,Date,NifClose,CurClose,Open,Volume,Close
180,2013-01-04,6016.149902,55.057999,426.903381,6140890.0,426.878632
181,2013-01-07,5988.399902,54.948002,428.785553,7064261.0,424.278259
182,2013-01-08,6001.700195,55.007999,423.535309,6448905.0,421.331207
183,2013-01-09,5971.5,54.838001,422.197998,7878644.0,422.346588
184,2013-01-10,5968.649902,54.942001,424.84787,4264172.0,421.034027
185,2013-01-11,5951.299805,54.752998,422.247528,3715209.0,416.006683
186,2013-01-14,6024.049805,54.993,416.551514,3258598.0,419.795746
187,2013-01-15,6056.600098,54.678001,419.102325,4793989.0,419.597626
188,2013-01-16,6001.850098,54.348,419.052795,9022900.0,426.630951
189,2013-01-17,6039.200195,54.498001,427.002441,10207239.0,440.821442
190,2013-01-18,6064.399902,54.880001,443.297974,10501297.0,445.873566
191,2013-01-21,6082.299805,55.217999,464.64563,20286308.0,455.655823
192,2013-01-22,6048.5,54.987999,455.680603,8613623.0,455.705353
193,2013-01-23,6054.299805,54.748001,456.720734,5400448.0,457.191284
194,2013-01-24,6019.350098,54.557999,458.157135,6201657.0,453.476501
195,2013-01-25,6074.649902,54.868,453.823212,6501830.0,451.81723
196,2013-01-28,6074.799805,54.493,451.39621,6184550.0,444.561005
197,2013-01-29,6049.899902,54.612999,443.297974,7125282.0,437.280029
198,2013-01-30,6055.75,54.688,439.583191,8141748.0,445.477325
199,2013-01-31,6034.75,54.348,444.115234,7722548.0,439.16217
200,2013-02-01,5998.899902,53.737999,441.490112,3762524.0,442.802673
201,2013-02-04,5987.25,53.768002,443.818054,6321183.0,439.186951
202,2013-02-05,5956.899902,53.807999,437.849609,4480439.0,433.268066
203,2013-02-06,5959.200195,53.667999,436.091278,4558007.0,433.713837
204,2013-02-07,5938.799805,53.678001,431.707855,3942395.0,432.351746
205,2013-02-08,5903.5,53.792999,430.890594,4423115.0,427.720642
206,2013-02-11,5897.850098,53.908001,428.438843,3844245.0,430.122864
207,2013-02-12,5922.5,53.757999,430.221924,4489795.0,433.614777
208,2013-02-13,5932.950195,53.303001,437.849609,4861085.0,435.373108
209,2013-02-14,5896.950195,53.213001,435.868408,5669500.0,424.005859
210,2013-02-15,5887.399902,53.162998,423.436249,6641223.0,418.928986
211,2013-02-18,5898.200195,53.283001,420.018646,2450597.0,419.770996
212,2013-02-19,5939.700195,53.132999,420.513947,4465943.0,420.216766
213,2013-02-20,5943.049805,53.153,424.94693,6864000.0,433.292816
214,2013-02-21,5852.25,53.217999,430.420044,7483003.0,425.566071
215,2013-02-22,5850.299805,53.588001,425.21933,4488226.0,427.250092
216,2013-02-25,5854.75,53.958,427.943512,4558920.0,423.163818
217,2013-02-26,5761.350098,53.848,420.860657,6218671.0,407.883667
218,2013-02-27,5796.899902,53.818001,411.103149,8172768.0,411.74704
219,2013-02-28,5693.049805,53.917999,414.669342,12768708.0,403.103973
220,2013-03-01,5719.700195,54.318001,404.168884,6417934.0,401.395172
221,2013-03-04,5698.5,54.178001,400.652222,6898502.0,402.484833
222,2013-03-05,5784.25,54.162998,405.704315,6073047.0,409.295288
223,2013-03-06,5818.600098,54.068001,412.04422,4974092.0,413.703491
224,2013-03-07,5863.299805,54.467999,411.72229,4859539.0,414.322632
225,2013-03-08,5945.700195,54.272999,417.542114,4675892.0,421.653137
226,2013-03-11,5942.350098,53.862999,422.049408,4877596.0,418.285065
227,2013-03-12,5914.100098,54.088001,421.256897,3946988.0,419.944336
228,2013-03-13,5851.200195,53.858002,417.145874,4338974.0,418.532715
229,2013-03-14,5908.950195,54.362999,418.037415,6825747.0,425.987061
230,2013-03-15,5872.600098,54.897999,428.315002,5904119.0,417.864075
231,2013-03-18,5835.25,54.858002,413.579681,3702764.0,413.232971
232,2013-03-19,5745.950195,54.917999,414.372162,8293306.0,408.626617
233,2013-03-20,5694.399902,54.713001,410.805969,9312667.0,407.487427
234,2013-03-21,5658.75,54.557999,408.626617,7688640.0,402.484833
235,2013-03-22,5651.350098,54.342999,400.355042,5481226.0,401.494232
236,2013-03-25,5633.850098,54.408001,406.447296,6488072.0,400.825562
237,2013-03-26,5641.600098,54.141998,397.482269,8983383.0,387.997162
238,2013-03-28,5682.549805,54.362999,388.814423,12236024.0,382.821228
239,2013-04-01,5704.399902,54.353001,386.833221,3842729.0,385.718781
240,2013-04-02,5748.100098,54.022999,386.436951,5127612.0,393.222656
241,2013-04-03,5672.899902,54.073002,395.154327,4301892.0,384.629089
242,2013-04-04,5574.75,54.368,382.623108,5499074.0,380.171356
243,2013-04-05,5553.25,54.349998,380.889557,5994776.0,386.387421
244,2013-04-08,5542.950195,54.278,385.39682,4097473.0,390.993774
245,2013-04-09,5495.100098,54.342999,392.331085,6037288.0,384.827209
246,2013-04-10,5558.700195,54.167999,386.387421,5625802.0,386.04071
247,2013-04-11,5594.0,54.362999,388.319122,5274265.0,381.929688
248,2013-04-12,5528.549805,54.388,379.898926,5237928.0,384.034729
249,2013-04-15,5568.399902,54.388,382.895538,7469100.0,393.074066
250,2013-04-16,5688.950195,54.278,394.758087,8202977.0,398.69577
251,2013-04-17,5688.700195,54.25,399.141541,14816785.0,383.217468
252,2013-04-18,5783.100098,54.423,384.60434,6365615.0,387.130402
253,2013-04-22,5834.399902,54.428001,389.309723,5902995.0,391.167114
254,2013-04-23,5836.899902,54.882999,392.033905,5702397.0,398.07663
255,2013-04-25,5916.299805,54.803001,400.008331,11962780.0,405.976746
256,2013-04-26,5871.450195,54.557999,402.682953,9623230.0,392.479675
257,2013-04-29,5904.100098,54.577999,392.826385,9676988.0,392.603516
258,2013-04-30,5930.200195,54.513,393.098816,8098842.0,390.399414
259,2013-05-02,5999.350098,54.298,390.003174,12569531.0,397.680389
260,2013-05-03,5944.0,54.513,397.729919,5961256.0,396.491669
261,2013-05-06,5971.049805,54.542999,397.333679,4318845.0,406.942596
262,2013-05-07,6043.549805,54.147999,406.893066,7628531.0,410.186829
263,2013-05-08,6069.299805,54.208,411.152679,5472648.0,410.92981
264,2013-05-09,6050.149902,54.022999,410.310669,3776240.0,405.209015
265,2013-05-10,6094.75,53.932999,403.524994,4191217.0,402.658203
266,2013-05-13,5980.450195,54.138,402.856323,4193755.0,397.729919
267,2013-05-14,5995.399902,54.377998,396.516418,4074156.0,395.327698
268,2013-05-15,6146.75,54.272999,397.234619,5194387.0,405.654785
269,2013-05-16,6169.899902,54.217999,404.168884,7013660.0,416.378143
270,2013-05-17,6187.299805,54.373001,416.378143,5761817.0,413.827332
271,2013-05-20,6156.899902,54.228001,414.768402,6109263.0,411.67276
272,2013-05-21,6114.100098,53.798,411.64798,4889237.0,410.409729
273,2013-05-22,6094.5,53.658001,411.152679,5805340.0,405.530975
274,2013-05-23,5967.049805,53.807999,402.014313,5906338.0,388.542023
275,2013-05-24,5983.549805,53.779999,392.974976,3680641.0,389.532623
276,2013-05-27,6083.149902,54.173,397.606079,8748407.0,410.261139
277,2013-05-28,6111.25,54.127998,411.103149,10030494.0,417.740234
278,2013-05-29,6104.299805,54.158001,416.303864,11884723.0,419.969116
279,2013-05-30,6124.049805,54.248001,418.532715,8410878.0,414.471222
280,2013-05-31,5985.950195,54.803001,413.133911,7919053.0,399.36441
281,2013-06-03,5939.299805,54.827999,398.07663,6537204.0,390.250824
282,2013-06-04,5919.450195,54.798,391.588135,6808364.0,386.436951
283,2013-06-05,5923.850098,54.778,386.585541,5883588.0,397.234619
284,2013-06-06,5921.399902,54.778,396.243988,7897828.0,392.281555
285,2013-06-07,5881.0,54.888,393.371246,4347652.0,388.121002
286,2013-06-10,5878.0,55.108002,390.795654,5243274.0,390.968994
287,2013-06-11,5788.799805,55.408001,388.071472,6111256.0,389.111603
288,2013-06-12,5760.200195,55.653,387.848572,5895460.0,391.687195
289,2013-06-13,5699.100098,55.708,387.823822,4488674.0,391.191895
290,2013-06-14,5808.399902,55.813,394.361847,8111143.0,403.500214
291,2013-06-17,5850.049805,55.564999,403.921234,5117870.0,408.899048
292,2013-06-18,5813.600098,56.108002,407.982727,7226327.0,407.834137
293,2013-06-19,5822.25,56.298,407.140717,7998505.0,411.94516
294,2013-06-20,5655.899902,56.377998,405.109955,8040439.0,395.253387
295,2013-06-21,5667.649902,56.573002,396.194458,9454388.0,392.702576
296,2013-06-24,5590.25,56.667999,391.290955,7527814.0,392.603516
297,2013-06-25,5609.100098,56.438,396.095398,8875739.0,398.12616
298,2013-06-26,5588.700195,56.723,400.924622,7689189.0,398.0271
299,2013-06-27,5682.350098,56.838001,404.416534,11884309.0,411.103149
300,2013-06-28,5842.200195,56.838001,430.667694,22213692.0,427.250092
301,2013-07-01,5898.850098,56.838001,426.952911,9459617.0,438.69165
302,2013-07-02,5857.549805,56.838001,437.403839,8205323.0,431.831665
303,2013-07-03,5770.899902,57.827999,426.209961,5914795.0,421.430267
304,2013-07-04,5836.950195,57.998001,422.544708,6107263.0,426.779541
305,2013-07-05,5867.899902,57.498001,429.107483,5887182.0,436.041748
306,2013-07-08,5811.549805,58.103001,430.915344,6577799.0,429.404663
307,2013-07-09,5859.0,58.838001,430.469574,5963620.0,433.292816
308,2013-07-10,5816.700195,58.713001,433.020386,10262583.0,423.981079
309,2013-07-11,5935.100098,59.568001,428.438843,5246331.0,430.940125
310,2013-07-12,6009.0,59.268002,433.020386,6632664.0,440.796692
311,2013-07-15,6030.799805,59.807999,438.84024,5959455.0,444.214294
312,2013-07-16,5955.25,59.658001,439.335541,5987819.0,446.071686
313,2013-07-17,5973.299805,60.713001,447.260406,10675519.0,453.179321
314,2013-07-18,6038.049805,60.188,454.690002,5678091.0,454.318512
315,2013-07-19,6029.200195,59.526001,455.210052,6598806.0,457.513245
316,2013-07-22,6031.799805,59.377998,453.204071,7826454.0,450.257019
317,2013-07-23,6077.799805,59.548,451.74292,5736883.0,450.504669
318,2013-07-24,5990.5,60.219002,449.736938,6363428.0,450.405609
319,2013-07-25,5907.5,60.174999,448.721558,7306140.0,441.192932
320,2013-07-26,5886.200195,60.223,441.911133,4414433.0,440.895752
321,2013-07-29,5831.649902,60.688,439.360291,4223349.0,438.69165
322,2013-07-30,5755.049805,60.095001,439.360291,5257883.0,424.64975
323,2013-07-31,5742.0,59.888,425.29364,7289738.0,431.930725
324,2013-08-01,5727.850098,59.827,433.466187,5109421.0,421.009247
325,2013-08-02,5677.899902,59.883999,425.962311,5917313.0,424.64975
326,2013-08-05,5685.399902,59.807999,425.962311,5796036.0,426.730011
327,2013-08-06,5542.25,59.292999,425.19458,5729756.0,416.576263
328,2013-08-07,5519.100098,59.323002,418.532715,8673806.0,432.128845
329,2013-08-08,5565.649902,59.737999,429.602783,5245967.0,428.760773
330,2013-08-12,5612.399902,59.333,430.420044,4028370.0,418.854675
331,2013-08-13,5699.299805,59.717999,417.542114,5324325.0,422.445648
332,2013-08-14,5742.299805,59.757999,423.981079,5196608.0,428.438843
333,2013-08-16,5507.850098,59.126999,428.438843,12609054.0,409.468658
334,2013-08-19,5414.75,58.958,407.636017,7453286.0,406.273926
335,2013-08-20,5401.450195,59.060001,401.741882,5269817.0,408.799988
336,2013-08-21,5302.549805,59.411999,412.589081,7250788.0,388.121002
337,2013-08-22,5408.450195,60.807999,387.551392,10288567.0,399.26535
338,2013-08-23,5471.75,60.630001,403.029694,6614304.0,405.902435
339,2013-08-26,5476.5,60.432999,407.388367,4576248.0,407.437897
340,2013-08-27,5287.450195,61.098,403.178284,6043286.0,397.853729
341,2013-08-28,5285.0,60.876999,393.817017,11912762.0,402.088593
342,2013-08-29,5409.049805,60.783001,404.168884,14231655.0,418.656555
343,2013-08-30,5471.799805,61.202999,417.938354,9896292.0,422.916168
344,2013-09-02,5550.75,60.723999,422.594238,9715700.0,439.2117
345,2013-09-03,5341.450195,60.672001,439.929901,7996351.0,411.59845
346,2013-09-04,5448.100098,61.369999,412.960541,6148837.0,420.687317
347,2013-09-05,5592.950195,61.450001,427.448212,6578286.0,427.225342
348,2013-09-06,5680.399902,61.290001,430.915344,6944793.0,429.924744
349,2013-09-10,5896.75,61.259998,432.351746,8534870.0,440.994812
350,2013-09-11,5913.149902,62.490002,440.326141,6858283.0,439.707031
351,2013-09-12,5850.700195,63.849998,439.830841,8297432.0,433.589996
352,2013-09-13,5850.600098,63.360001,429.924744,4534678.0,432.401276
353,2013-09-16,5840.549805,64.690002,438.81546,5561268.0,426.829102
354,2013-09-17,5850.200195,64.410004,424.154449,5044239.0,425.04599
355,2013-09-18,5899.450195,64.07,426.209961,6324507.0,431.881195
356,2013-09-19,6115.549805,64.292999,439.855621,8738734.0,441.118622
357,2013-09-20,6012.100098,66.860001,438.84024,8474287.0,436.809479
358,2013-09-23,5889.75,67.349998,431.930725,4095813.0,433.069916
359,2013-09-24,5892.450195,67.389999,431.905975,5700881.0,433.193756
360,2013-09-25,5873.850098,66.589996,432.104095,8063566.0,420.538727
361,2013-09-26,5882.25,66.510002,419.349976,9172301.0,415.189423
362,2013-09-27,5833.200195,68.610001,417.046814,5540985.0,416.006683
363,2013-09-30,5735.299805,66.269997,412.11853,7348375.0,407.338837
364,2013-10-01,5780.049805,66.008003,409.270538,4203648.0,406.868286
365,2013-10-03,5909.700195,65.237999,407.834137,4203488.0,419.498566
366,2013-10-04,5907.299805,64.059998,416.328613,4573394.0,423.188599
367,2013-10-07,5906.149902,63.619999,419.820526,5199129.0,418.062195
368,2013-10-08,5928.399902,63.16,420.860657,5593060.0,418.507965
369,2013-10-09,6007.450195,63.619999,416.031433,5517055.0,426.408081
370,2013-10-10,6020.950195,63.290001,425.46701,4324826.0,425.962311
371,2013-10-11,6096.200195,63.290001,428.438843,4510285.0,427.621582
372,2013-10-14,6112.700195,63.18,428.438843,5610446.0,431.063934
373,2013-10-15,6089.049805,63.580002,444.437164,10633750.0,429.825684
374,2013-10-17,6045.850098,62.189999,430.915344,8128633.0,436.041748
375,2013-10-18,6189.350098,62.720001,436.660889,10234853.0,448.572968
376,2013-10-21,6204.950195,62.68,448.572968,6988768.0,452.312531
377,2013-10-22,6202.799805,62.720001,449.439758,4728607.0,447.854797
378,2013-10-23,6178.350098,62.43,448.350098,4128159.0,444.164764
379,2013-10-24,6164.350098,61.73,441.836823,5407439.0,438.09729
380,2013-10-25,6144.899902,62.91,437.899139,4589959.0,439.335541
381,2013-10-28,6101.100098,62.580002,439.830841,7095266.0,441.192932
382,2013-10-29,6220.899902,62.610001,440.375671,6668965.0,444.189514
383,2013-10-30,6251.700195,62.07,444.040924,4437219.0,444.858185
384,2013-10-31,6299.149902,61.959999,445.774506,9128343.0,453.055481
385,2013-11-01,6307.200195,61.380001,450.777069,5487655.0,449.860779
386,2013-11-05,6253.149902,61.380001,447.433777,5056001.0,450.578949
387,2013-11-06,6215.149902,62.029999,450.727539,4439539.0,445.081085
388,2013-11-07,6187.25,61.810001,445.279205,4519284.0,438.79071
389,2013-11-08,6140.75,61.610001,438.84024,4040793.0,433.862427
390,2013-11-11,6078.799805,60.990002,432.896576,4107915.0,427.893982
391,2013-11-12,6018.049805,61.380001,428.438843,5616361.0,422.297058
392,2013-11-13,5989.600098,61.830002,420.959717,3872692.0,418.235535
